Path:HepData/ggFttH_VBFVH_lvlv
profiled Likelihood
x: #mu^{f}_{ggF+ttH}
y: #mu^{f}_{VBF+VH}
z: -2 ln (#Lambda)
x	y	z	
6.75000000e-01	1.38400000e+00	2.45100600e-01	
7.25000000e-01	1.38400000e+00	1.41505800e-01	
7.75000000e-01	1.38400000e+00	8.87290000e-02	
8.25000000e-01	1.38400000e+00	7.34134000e-02	
8.75000000e-01	1.38400000e+00	1.05440200e-01	
9.25000000e-01	1.38400000e+00	1.76194600e-01	
9.75000000e-01	1.38400000e+00	2.82974000e-01	
1.02500000e+00	1.38400000e+00	4.32113000e-01	
1.07500000e+00	1.38400000e+00	6.10044000e-01	
1.12500000e+00	1.38400000e+00	8.22530800e-01	
1.17500000e+00	1.38400000e+00	1.06655420e+00	
1.22500000e+00	1.38400000e+00	1.33657740e+00	
1.27500000e+00	1.38400000e+00	1.63636660e+00	
1.32500000e+00	1.38400000e+00	1.96408500e+00	
1.37500000e+00	1.38400000e+00	2.31118460e+00	
1.42500000e+00	1.38400000e+00	2.68336600e+00	
1.47500000e+00	1.38400000e+00	3.08191680e+00	
1.52500000e+00	1.38400000e+00	3.49097960e+00	
1.57500000e+00	1.38400000e+00	3.92903860e+00	
1.62500000e+00	1.38400000e+00	4.37464960e+00	
1.67500000e+00	1.38400000e+00	4.84331640e+00	
1.72500000e+00	1.38400000e+00	5.34175240e+00	
1.77500000e+00	1.38400000e+00	5.82821560e+00	
1.82500000e+00	1.38400000e+00	6.35198940e+00	
1.87500000e+00	1.38400000e+00	6.86947360e+00	
1.92500000e+00	1.38400000e+00	7.41009480e+00	
1.97500000e+00	1.38400000e+00	7.96426940e+00	
2.02500000e+00	1.38400000e+00	8.52056080e+00	
2.07500000e+00	1.38400000e+00	9.10219840e+00	
2.12500000e+00	1.38400000e+00	9.67127980e+00	
2.17500000e+00	1.38400000e+00	1.02603974e+01	
2.22500000e+00	1.38400000e+00	1.08611478e+01	
2.27500000e+00	1.38400000e+00	1.14599576e+01	
-1.75000000e-01	1.49600000e+00	9.41415200e+00	
-1.25000000e-01	1.49600000e+00	8.50554220e+00	
-7.50000000e-02	1.49600000e+00	7.63277280e+00	
-2.50000000e-02	1.49600000e+00	6.79811280e+00	
2.50000000e-02	1.49600000e+00	6.00426040e+00	
7.50000000e-02	1.49600000e+00	5.25501080e+00	
1.25000000e-01	1.49600000e+00	4.54874320e+00	
1.75000000e-01	1.49600000e+00	3.89136540e+00	
2.25000000e-01	1.49600000e+00	3.28336700e+00	
2.75000000e-01	1.49600000e+00	2.72654800e+00	
3.25000000e-01	1.49600000e+00	2.22183240e+00	
3.75000000e-01	1.49600000e+00	1.77138760e+00	
4.25000000e-01	1.49600000e+00	1.37246800e+00	
4.75000000e-01	1.49600000e+00	1.02638400e+00	
5.25000000e-01	1.49600000e+00	7.32894800e-01	
5.75000000e-01	1.49600000e+00	4.92679000e-01	
6.25000000e-01	1.49600000e+00	3.01539200e-01	
6.75000000e-01	1.49600000e+00	1.62317600e-01	
7.25000000e-01	1.49600000e+00	6.77000000e-02	
7.75000000e-01	1.49600000e+00	2.00172000e-02	
8.25000000e-01	1.49600000e+00	1.40316000e-02	
8.75000000e-01	1.49600000e+00	5.65184000e-02	
9.25000000e-01	1.49600000e+00	1.35345400e-01	
9.75000000e-01	1.49600000e+00	2.49738200e-01	
1.02500000e+00	1.49600000e+00	4.03975000e-01	
1.07500000e+00	1.49600000e+00	5.89804600e-01	
1.12500000e+00	1.49600000e+00	8.09889400e-01	
1.17500000e+00	1.49600000e+00	1.06095920e+00	
1.22500000e+00	1.49600000e+00	1.34101860e+00	
1.27500000e+00	1.49600000e+00	1.64539980e+00	
1.32500000e+00	1.49600000e+00	1.97963800e+00	
1.37500000e+00	1.49600000e+00	2.33378060e+00	
1.42500000e+00	1.49600000e+00	2.71269060e+00	
1.47500000e+00	1.49600000e+00	3.12051700e+00	
1.52500000e+00	1.49600000e+00	3.53347220e+00	
1.57500000e+00	1.49600000e+00	3.98055640e+00	
1.62500000e+00	1.49600000e+00	4.43020220e+00	
1.67500000e+00	1.49600000e+00	4.90508820e+00	
1.72500000e+00	1.49600000e+00	5.40939200e+00	
1.77500000e+00	1.49600000e+00	5.90359220e+00	
1.82500000e+00	1.49600000e+00	6.43420060e+00	
1.87500000e+00	1.49600000e+00	6.95516940e+00	
1.92500000e+00	1.49600000e+00	7.50122840e+00	
1.97500000e+00	1.49600000e+00	8.06116000e+00	
2.02500000e+00	1.49600000e+00	8.62325480e+00	
2.07500000e+00	1.49600000e+00	9.21276560e+00	
2.12500000e+00	1.49600000e+00	9.78481620e+00	
2.17500000e+00	1.49600000e+00	1.03791626e+01	
2.22500000e+00	1.49600000e+00	1.09846324e+01	
2.27500000e+00	1.49600000e+00	1.15901588e+01	
-1.75000000e-01	1.60800000e+00	9.21844980e+00	
-1.25000000e-01	1.60800000e+00	8.31977880e+00	
-7.50000000e-02	1.60800000e+00	7.45693640e+00	
-2.50000000e-02	1.60800000e+00	6.63213320e+00	
2.50000000e-02	1.60800000e+00	5.84826360e+00	
7.50000000e-02	1.60800000e+00	5.10646720e+00	
1.25000000e-01	1.60800000e+00	4.41245420e+00	
1.75000000e-01	1.60800000e+00	3.76485780e+00	
2.25000000e-01	1.60800000e+00	3.16661440e+00	
2.75000000e-01	1.60800000e+00	2.61938780e+00	
3.25000000e-01	1.60800000e+00	2.12421200e+00	
3.75000000e-01	1.60800000e+00	1.68096300e+00	
4.25000000e-01	1.60800000e+00	1.29139240e+00	
4.75000000e-01	1.60800000e+00	9.54652600e-01	
5.25000000e-01	1.60800000e+00	6.72089200e-01	
5.75000000e-01	1.60800000e+00	4.38732200e-01	
6.25000000e-01	1.60800000e+00	2.58236600e-01	
6.75000000e-01	1.60800000e+00	1.25281400e-01	
7.25000000e-01	1.60800000e+00	3.93304000e-02	
7.75000000e-01	1.60800000e+00	0.00000000e+00	
8.25000000e-01	1.60800000e+00	5.41060000e-03	
8.75000000e-01	1.60800000e+00	5.19920000e-02	
9.25000000e-01	1.60800000e+00	1.38526800e-01	
9.75000000e-01	1.60800000e+00	2.61176200e-01	
1.02500000e+00	1.60800000e+00	4.22517800e-01	
1.07500000e+00	1.60800000e+00	6.15776800e-01	
1.12500000e+00	1.60800000e+00	8.45489800e-01	
1.17500000e+00	1.60800000e+00	1.10080680e+00	
1.22500000e+00	1.60800000e+00	1.38732400e+00	
1.27500000e+00	1.60800000e+00	1.70137460e+00	
1.32500000e+00	1.60800000e+00	2.03946480e+00	
1.37500000e+00	1.60800000e+00	2.40016380e+00	
1.42500000e+00	1.60800000e+00	2.78539700e+00	
1.47500000e+00	1.60800000e+00	3.19870820e+00	
1.52500000e+00	1.60800000e+00	3.61852560e+00	
1.57500000e+00	1.60800000e+00	4.07090820e+00	
1.62500000e+00	1.60800000e+00	4.52969080e+00	
1.67500000e+00	1.60800000e+00	5.01038400e+00	
1.72500000e+00	1.60800000e+00	5.52062160e+00	
1.77500000e+00	1.60800000e+00	6.01746800e+00	
1.82500000e+00	1.60800000e+00	6.55311520e+00	
1.87500000e+00	1.60800000e+00	7.08279140e+00	
1.92500000e+00	1.60800000e+00	7.63178760e+00	
1.97500000e+00	1.60800000e+00	8.19929700e+00	
2.02500000e+00	1.60800000e+00	8.76671540e+00	
2.07500000e+00	1.60800000e+00	9.35811740e+00	
2.12500000e+00	1.60800000e+00	9.93834040e+00	
2.17500000e+00	1.60800000e+00	1.05375648e+01	
2.22500000e+00	1.60800000e+00	1.11454282e+01	
2.27500000e+00	1.60800000e+00	1.17582362e+01	
-1.75000000e-01	1.72000000e+00	9.07116240e+00	
-1.25000000e-01	1.72000000e+00	8.18220640e+00	
-7.50000000e-02	1.72000000e+00	7.32905920e+00	
-2.50000000e-02	1.72000000e+00	6.51398760e+00	
2.50000000e-02	1.72000000e+00	5.73975640e+00	
7.50000000e-02	1.72000000e+00	5.00996660e+00	
1.25000000e-01	1.72000000e+00	4.32316180e+00	
1.75000000e-01	1.72000000e+00	3.68509460e+00	
2.25000000e-01	1.72000000e+00	3.09636520e+00	
2.75000000e-01	1.72000000e+00	2.55845280e+00	
3.25000000e-01	1.72000000e+00	2.07254820e+00	
3.75000000e-01	1.72000000e+00	1.64056220e+00	
4.25000000e-01	1.72000000e+00	1.25997060e+00	
4.75000000e-01	1.72000000e+00	9.32163800e-01	
5.25000000e-01	1.72000000e+00	6.56103600e-01	
5.75000000e-01	1.72000000e+00	4.33327400e-01	
6.25000000e-01	1.72000000e+00	2.59137200e-01	
6.75000000e-01	1.72000000e+00	1.34417600e-01	
7.25000000e-01	1.72000000e+00	5.68514000e-02	
7.75000000e-01	1.72000000e+00	2.80972000e-02	
8.25000000e-01	1.72000000e+00	3.82384000e-02	
8.75000000e-01	1.72000000e+00	9.22528000e-02	
9.25000000e-01	1.72000000e+00	1.86123400e-01	
9.75000000e-01	1.72000000e+00	3.16496600e-01	
1.02500000e+00	1.72000000e+00	4.87170600e-01	
1.07500000e+00	1.72000000e+00	6.87402600e-01	
1.12500000e+00	1.72000000e+00	9.20501600e-01	
1.17500000e+00	1.72000000e+00	1.18555640e+00	
1.22500000e+00	1.72000000e+00	1.47570740e+00	
1.27500000e+00	1.72000000e+00	1.79573720e+00	
1.32500000e+00	1.72000000e+00	2.14306020e+00	
1.37500000e+00	1.72000000e+00	2.50985500e+00	
1.42500000e+00	1.72000000e+00	2.90102340e+00	
1.47500000e+00	1.72000000e+00	3.31738700e+00	
1.52500000e+00	1.72000000e+00	3.74571720e+00	
1.57500000e+00	1.72000000e+00	4.20101040e+00	
1.62500000e+00	1.72000000e+00	4.66517760e+00	
1.67500000e+00	1.72000000e+00	5.15133280e+00	
1.72500000e+00	1.72000000e+00	5.66640300e+00	
1.77500000e+00	1.72000000e+00	6.16941680e+00	
1.82500000e+00	1.72000000e+00	6.71014600e+00	
1.87500000e+00	1.72000000e+00	7.24470220e+00	
1.92500000e+00	1.72000000e+00	7.80154140e+00	
1.97500000e+00	1.72000000e+00	8.37091980e+00	
2.02500000e+00	1.72000000e+00	8.94345360e+00	
2.07500000e+00	1.72000000e+00	9.53990060e+00	
2.12500000e+00	1.72000000e+00	1.01245174e+01	
2.17500000e+00	1.72000000e+00	1.07283174e+01	
2.22500000e+00	1.72000000e+00	1.13432696e+01	
2.27500000e+00	1.72000000e+00	1.19589544e+01	
-1.75000000e-01	1.83200000e+00	8.97426740e+00	
-1.25000000e-01	1.83200000e+00	8.09473380e+00	
-7.50000000e-02	1.83200000e+00	7.25098880e+00	
-2.50000000e-02	1.83200000e+00	6.44612580e+00	
2.50000000e-02	1.83200000e+00	5.68044560e+00	
7.50000000e-02	1.83200000e+00	4.95768780e+00	
1.25000000e-01	1.83200000e+00	4.28244100e+00	
1.75000000e-01	1.83200000e+00	3.65357960e+00	
2.25000000e-01	1.83200000e+00	3.07400840e+00	
2.75000000e-01	1.83200000e+00	2.54510100e+00	
3.25000000e-01	1.83200000e+00	2.06813340e+00	
3.75000000e-01	1.83200000e+00	1.64276840e+00	
4.25000000e-01	1.83200000e+00	1.27087600e+00	
4.75000000e-01	1.83200000e+00	9.51833800e-01	
5.25000000e-01	1.83200000e+00	6.85944400e-01	
5.75000000e-01	1.83200000e+00	4.69376200e-01	
6.25000000e-01	1.83200000e+00	3.05158000e-01	
6.75000000e-01	1.83200000e+00	1.88303800e-01	
7.25000000e-01	1.83200000e+00	1.19879200e-01	
7.75000000e-01	1.83200000e+00	9.48314000e-02	
8.25000000e-01	1.83200000e+00	1.13280000e-01	
8.75000000e-01	1.83200000e+00	1.76910400e-01	
9.25000000e-01	1.83200000e+00	2.77745600e-01	
9.75000000e-01	1.83200000e+00	4.15262800e-01	
1.02500000e+00	1.83200000e+00	5.88945800e-01	
1.07500000e+00	1.83200000e+00	7.95909000e-01	
1.12500000e+00	1.83200000e+00	1.03565340e+00	
1.17500000e+00	1.83200000e+00	1.30650460e+00	
1.22500000e+00	1.83200000e+00	1.60578140e+00	
1.27500000e+00	1.83200000e+00	1.92919840e+00	
1.32500000e+00	1.83200000e+00	2.28182880e+00	
1.37500000e+00	1.83200000e+00	2.65451420e+00	
1.42500000e+00	1.83200000e+00	3.05130280e+00	
1.47500000e+00	1.83200000e+00	3.47623600e+00	
1.52500000e+00	1.83200000e+00	3.90695620e+00	
1.57500000e+00	1.83200000e+00	4.37057460e+00	
1.62500000e+00	1.83200000e+00	4.83734660e+00	
1.67500000e+00	1.83200000e+00	5.32864620e+00	
1.72500000e+00	1.83200000e+00	5.84878000e+00	
1.77500000e+00	1.83200000e+00	6.35927300e+00	
1.82500000e+00	1.83200000e+00	6.90504300e+00	
1.87500000e+00	1.83200000e+00	7.44167840e+00	
1.92500000e+00	1.83200000e+00	8.00286820e+00	
1.97500000e+00	1.83200000e+00	8.57706820e+00	
2.02500000e+00	1.83200000e+00	9.15431580e+00	
2.07500000e+00	1.83200000e+00	9.75797000e+00	
2.12500000e+00	1.83200000e+00	1.03442008e+01	
2.17500000e+00	1.83200000e+00	1.09522998e+01	
2.22500000e+00	1.83200000e+00	1.15710220e+01	
2.27500000e+00	1.83200000e+00	1.21922716e+01	
-1.75000000e-01	1.94400000e+00	8.92012620e+00	
-1.25000000e-01	1.94400000e+00	8.04977000e+00	
-7.50000000e-02	1.94400000e+00	7.21517420e+00	
-2.50000000e-02	1.94400000e+00	6.41943760e+00	
2.50000000e-02	1.94400000e+00	5.66288140e+00	
7.50000000e-02	1.94400000e+00	4.95135100e+00	
1.25000000e-01	1.94400000e+00	4.28293640e+00	
1.75000000e-01	1.94400000e+00	3.66301200e+00	
2.25000000e-01	1.94400000e+00	3.09241060e+00	
2.75000000e-01	1.94400000e+00	2.57215100e+00	
3.25000000e-01	1.94400000e+00	2.10384220e+00	
3.75000000e-01	1.94400000e+00	1.68898740e+00	
4.25000000e-01	1.94400000e+00	1.32544680e+00	
4.75000000e-01	1.94400000e+00	1.01598480e+00	
5.25000000e-01	1.94400000e+00	7.54831800e-01	
5.75000000e-01	1.94400000e+00	5.48083800e-01	
6.25000000e-01	1.94400000e+00	3.89631000e-01	
6.75000000e-01	1.94400000e+00	2.80351400e-01	
7.25000000e-01	1.94400000e+00	2.19075200e-01	
7.75000000e-01	1.94400000e+00	2.01435800e-01	
8.25000000e-01	1.94400000e+00	2.30300400e-01	
8.75000000e-01	1.94400000e+00	2.96914800e-01	
9.25000000e-01	1.94400000e+00	4.04424800e-01	
9.75000000e-01	1.94400000e+00	5.49083200e-01	
1.02500000e+00	1.94400000e+00	7.28957000e-01	
1.07500000e+00	1.94400000e+00	9.42289400e-01	
1.12500000e+00	1.94400000e+00	1.19074380e+00	
1.17500000e+00	1.94400000e+00	1.46471220e+00	
1.22500000e+00	1.94400000e+00	1.76935260e+00	
1.27500000e+00	1.94400000e+00	2.10158260e+00	
1.32500000e+00	1.94400000e+00	2.45695180e+00	
1.37500000e+00	1.94400000e+00	2.83514360e+00	
1.42500000e+00	1.94400000e+00	3.23724120e+00	
1.47500000e+00	1.94400000e+00	3.66668280e+00	
1.52500000e+00	1.94400000e+00	4.10322040e+00	
1.57500000e+00	1.94400000e+00	4.57115880e+00	
1.62500000e+00	1.94400000e+00	5.04605600e+00	
1.67500000e+00	1.94400000e+00	5.54221240e+00	
1.72500000e+00	1.94400000e+00	6.06752840e+00	
1.77500000e+00	1.94400000e+00	6.57936820e+00	
1.82500000e+00	1.94400000e+00	7.12932600e+00	
1.87500000e+00	1.94400000e+00	7.67366160e+00	
1.92500000e+00	1.94400000e+00	8.23682380e+00	
1.97500000e+00	1.94400000e+00	8.81772660e+00	
2.02500000e+00	1.94400000e+00	9.39930000e+00	
2.07500000e+00	1.94400000e+00	1.00039768e+01	
2.12500000e+00	1.94400000e+00	1.05974598e+01	
2.17500000e+00	1.94400000e+00	1.12095944e+01	
2.22500000e+00	1.94400000e+00	1.18298636e+01	
2.27500000e+00	1.94400000e+00	1.24582450e+01	
-1.75000000e-01	2.05600000e+00	8.91059360e+00	
-1.25000000e-01	2.05600000e+00	8.04913480e+00	
-7.50000000e-02	2.05600000e+00	7.22340880e+00	
-2.50000000e-02	2.05600000e+00	6.43543880e+00	
2.50000000e-02	2.05600000e+00	5.68878720e+00	
7.50000000e-02	2.05600000e+00	4.98396980e+00	
1.25000000e-01	2.05600000e+00	4.32631320e+00	
1.75000000e-01	2.05600000e+00	3.71502240e+00	
2.25000000e-01	2.05600000e+00	3.15416280e+00	
2.75000000e-01	2.05600000e+00	2.64116100e+00	
3.25000000e-01	2.05600000e+00	2.18120780e+00	
3.75000000e-01	2.05600000e+00	1.77255260e+00	
4.25000000e-01	2.05600000e+00	1.41709640e+00	
4.75000000e-01	2.05600000e+00	1.11519500e+00	
5.25000000e-01	2.05600000e+00	8.65128200e-01	
5.75000000e-01	2.05600000e+00	6.63016000e-01	
6.25000000e-01	2.05600000e+00	5.14865000e-01	
6.75000000e-01	2.05600000e+00	4.12818800e-01	
7.25000000e-01	2.05600000e+00	3.56000600e-01	
7.75000000e-01	2.05600000e+00	3.47797000e-01	
8.25000000e-01	2.05600000e+00	3.80569200e-01	
8.75000000e-01	2.05600000e+00	4.53664600e-01	
9.25000000e-01	2.05600000e+00	5.67542600e-01	
9.75000000e-01	2.05600000e+00	7.19024200e-01	
1.02500000e+00	2.05600000e+00	9.07102200e-01	
1.07500000e+00	2.05600000e+00	1.12644360e+00	
1.12500000e+00	2.05600000e+00	1.37742700e+00	
1.17500000e+00	2.05600000e+00	1.66009520e+00	
1.22500000e+00	2.05600000e+00	1.96754420e+00	
1.27500000e+00	2.05600000e+00	2.30474760e+00	
1.32500000e+00	2.05600000e+00	2.66836460e+00	
1.37500000e+00	2.05600000e+00	3.05169260e+00	
1.42500000e+00	2.05600000e+00	3.45880000e+00	
1.47500000e+00	2.05600000e+00	3.89042580e+00	
1.52500000e+00	2.05600000e+00	4.33449360e+00	
1.57500000e+00	2.05600000e+00	4.80452560e+00	
1.62500000e+00	2.05600000e+00	5.28379180e+00	
1.67500000e+00	2.05600000e+00	5.78451280e+00	
1.72500000e+00	2.05600000e+00	6.31392180e+00	
1.77500000e+00	2.05600000e+00	6.83090540e+00	
1.82500000e+00	2.05600000e+00	7.38519460e+00	
1.87500000e+00	2.05600000e+00	7.93336520e+00	
1.92500000e+00	2.05600000e+00	8.50347600e+00	
1.97500000e+00	2.05600000e+00	9.08553820e+00	
2.02500000e+00	2.05600000e+00	9.67124040e+00	
2.07500000e+00	2.05600000e+00	1.02802718e+01	
2.12500000e+00	2.05600000e+00	1.08771704e+01	
2.17500000e+00	2.05600000e+00	1.14931058e+01	
2.22500000e+00	2.05600000e+00	1.21201794e+01	
2.27500000e+00	2.05600000e+00	1.27500278e+01	
-1.75000000e-01	2.16800000e+00	8.93895760e+00	
-1.25000000e-01	2.16800000e+00	8.08615100e+00	
-7.50000000e-02	2.16800000e+00	7.26904260e+00	
-2.50000000e-02	2.16800000e+00	6.48969200e+00	
2.50000000e-02	2.16800000e+00	5.75158580e+00	
7.50000000e-02	2.16800000e+00	5.05721480e+00	
1.25000000e-01	2.16800000e+00	4.40605660e+00	
1.75000000e-01	2.16800000e+00	3.80313440e+00	
2.25000000e-01	2.16800000e+00	3.25013900e+00	
2.75000000e-01	2.16800000e+00	2.74573460e+00	
3.25000000e-01	2.16800000e+00	2.29385980e+00	
3.75000000e-01	2.16800000e+00	1.89595100e+00	
4.25000000e-01	2.16800000e+00	1.54827840e+00	
4.75000000e-01	2.16800000e+00	1.25128620e+00	
5.25000000e-01	2.16800000e+00	1.00809460e+00	
5.75000000e-01	2.16800000e+00	8.16568200e-01	
6.25000000e-01	2.16800000e+00	6.72218600e-01	
6.75000000e-01	2.16800000e+00	5.77158400e-01	
7.25000000e-01	2.16800000e+00	5.30606800e-01	
7.75000000e-01	2.16800000e+00	5.25510000e-01	
8.25000000e-01	2.16800000e+00	5.65611600e-01	
8.75000000e-01	2.16800000e+00	6.47155000e-01	
9.25000000e-01	2.16800000e+00	7.67098000e-01	
9.75000000e-01	2.16800000e+00	9.25229000e-01	
1.02500000e+00	2.16800000e+00	1.11528300e+00	
1.07500000e+00	2.16800000e+00	1.34042720e+00	
1.12500000e+00	2.16800000e+00	1.59712780e+00	
1.17500000e+00	2.16800000e+00	1.88474620e+00	
1.22500000e+00	2.16800000e+00	2.20053600e+00	
1.27500000e+00	2.16800000e+00	2.54009560e+00	
1.32500000e+00	2.16800000e+00	2.90819720e+00	
1.37500000e+00	2.16800000e+00	3.29652440e+00	
1.42500000e+00	2.16800000e+00	3.70838700e+00	
1.47500000e+00	2.16800000e+00	4.14746980e+00	
1.52500000e+00	2.16800000e+00	4.59332540e+00	
1.57500000e+00	2.16800000e+00	5.07074000e+00	
1.62500000e+00	2.16800000e+00	5.55198560e+00	
1.67500000e+00	2.16800000e+00	6.05696560e+00	
1.72500000e+00	2.16800000e+00	6.59063900e+00	
1.77500000e+00	2.16800000e+00	7.11400800e+00	
1.82500000e+00	2.16800000e+00	7.67274080e+00	
1.87500000e+00	2.16800000e+00	8.22227020e+00	
1.92500000e+00	2.16800000e+00	8.79578780e+00	
1.97500000e+00	2.16800000e+00	9.38204340e+00	
2.02500000e+00	2.16800000e+00	9.97165380e+00	
2.07500000e+00	2.16800000e+00	1.05869526e+01	
2.12500000e+00	2.16800000e+00	1.11847788e+01	
2.17500000e+00	2.16800000e+00	1.18042876e+01	
2.22500000e+00	2.16800000e+00	1.24347984e+01	
2.27500000e+00	2.16800000e+00	1.30691842e+01	
-1.75000000e-01	2.28000000e+00	9.00781400e+00	
-1.25000000e-01	2.28000000e+00	8.16339900e+00	
-7.50000000e-02	2.28000000e+00	7.35465000e+00	
-2.50000000e-02	2.28000000e+00	6.58331420e+00	
2.50000000e-02	2.28000000e+00	5.85381960e+00	
7.50000000e-02	2.28000000e+00	5.16487440e+00	
1.25000000e-01	2.28000000e+00	4.52469380e+00	
1.75000000e-01	2.28000000e+00	3.92985860e+00	
2.25000000e-01	2.28000000e+00	3.38219380e+00	
2.75000000e-01	2.28000000e+00	2.88835020e+00	
3.25000000e-01	2.28000000e+00	2.44428620e+00	
3.75000000e-01	2.28000000e+00	2.05078180e+00	
4.25000000e-01	2.28000000e+00	1.71064340e+00	
4.75000000e-01	2.28000000e+00	1.42430320e+00	
5.25000000e-01	2.28000000e+00	1.18543100e+00	
5.75000000e-01	2.28000000e+00	1.00047960e+00	
6.25000000e-01	2.28000000e+00	8.63389400e-01	
6.75000000e-01	2.28000000e+00	7.75030200e-01	
7.25000000e-01	2.28000000e+00	7.34764600e-01	
7.75000000e-01	2.28000000e+00	7.36195600e-01	
8.25000000e-01	2.28000000e+00	7.85463600e-01	
8.75000000e-01	2.28000000e+00	8.69528400e-01	
9.25000000e-01	2.28000000e+00	9.95284000e-01	
9.75000000e-01	2.28000000e+00	1.16002400e+00	
1.02500000e+00	2.28000000e+00	1.35507800e+00	
1.07500000e+00	2.28000000e+00	1.58574740e+00	
1.12500000e+00	2.28000000e+00	1.84994440e+00	
1.17500000e+00	2.28000000e+00	2.14021860e+00	
1.22500000e+00	2.28000000e+00	2.46087280e+00	
1.27500000e+00	2.28000000e+00	2.80774500e+00	
1.32500000e+00	2.28000000e+00	3.17812300e+00	
1.37500000e+00	2.28000000e+00	3.57114540e+00	
1.42500000e+00	2.28000000e+00	3.98751300e+00	
1.47500000e+00	2.28000000e+00	4.43035860e+00	
1.52500000e+00	2.28000000e+00	4.88119080e+00	
1.57500000e+00	2.28000000e+00	5.36217640e+00	
1.62500000e+00	2.28000000e+00	5.85108160e+00	
1.67500000e+00	2.28000000e+00	6.36013920e+00	
1.72500000e+00	2.28000000e+00	6.89775000e+00	
1.77500000e+00	2.28000000e+00	7.42182360e+00	
1.82500000e+00	2.28000000e+00	7.98409580e+00	
1.87500000e+00	2.28000000e+00	8.54085720e+00	
1.92500000e+00	2.28000000e+00	9.11533040e+00	
1.97500000e+00	2.28000000e+00	9.70733360e+00	
2.02500000e+00	2.28000000e+00	1.03010508e+01	
2.07500000e+00	2.28000000e+00	1.09163680e+01	
2.12500000e+00	2.28000000e+00	1.15204276e+01	
2.17500000e+00	2.28000000e+00	1.21432892e+01	
2.22500000e+00	2.28000000e+00	1.27746154e+01	
2.27500000e+00	2.28000000e+00	1.34162244e+01	
-1.75000000e-01	2.39200000e+00	9.10881640e+00	
-1.25000000e-01	2.39200000e+00	8.27257820e+00	
-7.50000000e-02	2.39200000e+00	7.47196240e+00	
-2.50000000e-02	2.39200000e+00	6.70934220e+00	
2.50000000e-02	2.39200000e+00	5.98731660e+00	
7.50000000e-02	2.39200000e+00	5.30943500e+00	
1.25000000e-01	2.39200000e+00	4.67411620e+00	
1.75000000e-01	2.39200000e+00	4.08713440e+00	
2.25000000e-01	2.39200000e+00	3.55012840e+00	
2.75000000e-01	2.39200000e+00	3.06103240e+00	
3.25000000e-01	2.39200000e+00	2.62447920e+00	
3.75000000e-01	2.39200000e+00	2.23880180e+00	
4.25000000e-01	2.39200000e+00	1.90587180e+00	
4.75000000e-01	2.39200000e+00	1.62628280e+00	
5.25000000e-01	2.39200000e+00	1.39715260e+00	
5.75000000e-01	2.39200000e+00	1.21648640e+00	
6.25000000e-01	2.39200000e+00	1.08839800e+00	
6.75000000e-01	2.39200000e+00	1.00645460e+00	
7.25000000e-01	2.39200000e+00	9.70365000e-01	
7.75000000e-01	2.39200000e+00	9.79879400e-01	
8.25000000e-01	2.39200000e+00	1.03265580e+00	
8.75000000e-01	2.39200000e+00	1.12239520e+00	
9.25000000e-01	2.39200000e+00	1.25370840e+00	
9.75000000e-01	2.39200000e+00	1.42458940e+00	
1.02500000e+00	2.39200000e+00	1.62647240e+00	
1.07500000e+00	2.39200000e+00	1.86244680e+00	
1.12500000e+00	2.39200000e+00	2.12874720e+00	
1.17500000e+00	2.39200000e+00	2.42651520e+00	
1.22500000e+00	2.39200000e+00	2.74976300e+00	
1.27500000e+00	2.39200000e+00	3.10070340e+00	
1.32500000e+00	2.39200000e+00	3.47822940e+00	
1.37500000e+00	2.39200000e+00	3.87564800e+00	
1.42500000e+00	2.39200000e+00	4.29621800e+00	
1.47500000e+00	2.39200000e+00	4.74098720e+00	
1.52500000e+00	2.39200000e+00	5.19814840e+00	
1.57500000e+00	2.39200000e+00	5.68089740e+00	
1.62500000e+00	2.39200000e+00	6.17373780e+00	
1.67500000e+00	2.39200000e+00	6.68663220e+00	
1.72500000e+00	2.39200000e+00	7.22744260e+00	
1.77500000e+00	2.39200000e+00	7.75589520e+00	
1.82500000e+00	2.39200000e+00	8.32172560e+00	
1.87500000e+00	2.39200000e+00	8.88195100e+00	
1.92500000e+00	2.39200000e+00	9.46265540e+00	
1.97500000e+00	2.39200000e+00	1.00550778e+01	
2.02500000e+00	2.39200000e+00	1.06523470e+01	
2.07500000e+00	2.39200000e+00	1.12711688e+01	
2.12500000e+00	2.39200000e+00	1.18779010e+01	
2.17500000e+00	2.39200000e+00	1.25039166e+01	
2.22500000e+00	2.39200000e+00	1.31389204e+01	
2.27500000e+00	2.39200000e+00	1.37840894e+01	
-1.75000000e-01	2.50400000e+00	9.24366040e+00	
-1.25000000e-01	2.50400000e+00	8.41537380e+00	
-7.50000000e-02	2.50400000e+00	7.62266800e+00	
-2.50000000e-02	2.50400000e+00	6.86969280e+00	
2.50000000e-02	2.50400000e+00	6.15373960e+00	
7.50000000e-02	2.50400000e+00	5.48316760e+00	
1.25000000e-01	2.50400000e+00	4.85599680e+00	
1.75000000e-01	2.50400000e+00	4.27662400e+00	
2.25000000e-01	2.50400000e+00	3.74719900e+00	
2.75000000e-01	2.50400000e+00	3.26543820e+00	
3.25000000e-01	2.50400000e+00	2.83619320e+00	
3.75000000e-01	2.50400000e+00	2.46045960e+00	
